id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12853235,Lone Mountain Escape,15449058,Warren,,Inner Richmond,37.77926,-122.44907,Entire home/apt,300,2,17,2019-08-21,0.35,1,98
12853799,Dorm Bed In Friendly Hostel Community #10,329072,Darren & Friends,,Financial District,37.79372,-122.40418,Shared room,45,7,111,2020-01-08,2.19,21,88
12857011,Dorm Bed In Friendly Hostel Community #11,329072,Darren & Friends,,Financial District,37.79372,-122.40418,Shared room,45,7,125,2020-03-05,2.50,21,89
12857087,Dorm Bed In Friendly Hostel Community #12,329072,Darren & Friends,,Financial District,37.79372,-122.40418,Shared room,45,7,134,2020-01-09,2.64,21,88
12857179,Dorm Bed In Friendly Hostel Community #13,329072,Darren & Friends,,Financial District,37.79372,-122.40418,Shared room,45,7,102,2020-02-07,2.06,21,88
12857222,Dorm Bed In Friendly Hostel Community #14,329072,Darren & Friends,,Financial District,37.79372,-122.40418,Shared room,45,7,136,2020-06-22,2.68,21,88
12866962,Elegant Tudor Style Studio in Mission/Dolores,4430421,Landmark,,Mission,37.75459,-122.42419,Entire home/apt,98,30,2,2018-05-18,0.06,111,179
12886566,Golden Gate Park Refuge,9574679,Leticia,,Inner Richmond,37.7759,-122.46955,Entire home/apt,700,7,0,,,2,88
12905538,"3b home, 2 patios, backyard + van size parking!",70717919,Freya,,Outer Sunset,37.74885,-122.48752,Entire home/apt,150,1,179,2020-07-04,5.06,1,161
12910183,"Stunning garden Apt, With Bay View",12703126,Jeff,,Russian Hill,37.80634,-122.42056,Entire home/apt,140,30,4,2019-06-24,0.09,6,202
12913802,Nob Hill - One Bedroom Apt. - View,20899143,Peter,,Nob Hill,37.79055,-122.41464,Entire home/apt,148,30,10,2020-03-31,0.24,6,365
12922728,Jr. 1BR Garden Apt. In Hot Bernal Heights!,40188449,Christie,,Bernal Heights,37.73887,-122.41898,Entire home/apt,74,30,19,2020-04-04,0.40,1,358
12930338,Sunset Garden Room-Private Bath,70980027,Anna,,Outer Sunset,37.75371,-122.48778,Private room,99,1,219,2020-06-20,4.35,1,89
12937848,Luxury 2bed/2bth Perfect for Family Relocation,723220,Helena,,Financial District,37.78998,-122.39213,Entire home/apt,250,31,0,,,1,365
12953897,Huge 3 bed 2 bath Victorian -Perfect for Families,3901402,Robyn,,Pacific Heights,37.79543,-122.42359,Entire home/apt,490,5,33,2020-06-18,0.67,1,37
12954602,Unique Industrial Feel in Mission,3384322,Gianmatteo,,Mission,37.74971,-122.41623,Private room,150,2,103,2020-02-14,2.04,3,0
12956379,Parkside Palace,2430503,Carlos,,Parkside,37.74113,-122.47925,Entire home/apt,300,30,1,2016-08-09,0.02,1,363
12956380,Civic Center Views from a Contemporary City Pad and Parking,10764661,Carlos & Graciela,,Downtown/Civic Center,37.78122,-122.42035,Entire home/apt,150,30,16,2019-12-01,0.36,4,324
12964066,Sunny Corner Room in Unique Industrial Residence,3384322,Gianmatteo,,Mission,37.75011,-122.4168,Private room,135,2,70,2019-12-24,1.39,3,0
12981814,"Inn at the Opera Hotel Room, Free Breakfast",47514427,Jeff,,Downtown/Civic Center,37.77864,-122.42226,Private room,140,1,146,2020-02-26,2.91,36,26
12987777,NEW Work /Play At North Beach for 4,331559,Sharon,,North Beach,37.80508,-122.40775,Entire home/apt,175,30,41,2017-01-02,0.81,1,0
12999869,The Peacock Room in Chic San Francisco Home- Views,3617002,Sarah & Pankaj,,Potrero Hill,37.7624,-122.40502,Private room,74,1,187,2020-02-20,3.72,7,0
13016330,Junior 1 Bedroom in Nob Hill,71832050,Mike,,Nob Hill,37.79634,-122.41598,Entire home/apt,73,30,100,2020-06-20,2.00,1,303
13021294,Prime Nob Hill Luxury Condo,22860305,Matthew & Jessie,,Nob Hill,37.79246,-122.412,Entire home/apt,320,1,53,2020-07-04,1.06,1,314
13033493,Spacious Room with Street Parking,16385813,Lisa,,Excelsior,37.72289,-122.41829,Private room,120,30,4,2016-06-01,0.08,1,359
13047671,Castro bedroom and private bathroom,4463956,John,,Castro/Upper Market,37.76469,-122.42934,Private room,76,30,2,2016-09-04,0.04,2,364
13061396,Waterfront Living in Mission Bay,72339295,Theresa,,South of Market,37.77517,-122.39303,Entire home/apt,600,30,3,2017-07-31,0.06,1,359
13066842,"Luxury Townhouse. Top location, views & furniture.",775473,Federico,,Russian Hill,37.79716,-122.41542,Entire home/apt,549,3,73,2020-01-05,1.46,1,0
13082310,Charming Mission 1BR Apartment,38836,Bernat,,Mission,37.75195,-122.4221,Entire home/apt,116,30,6,2018-05-14,0.13,34,281
13083682,Traveler's Room,25056680,Lyle,,Mission,37.75315,-122.40715,Private room,100,2,56,2020-04-29,2.15,1,88
13084734,"Beautiful, cozy studio near the beach",56125065,Peg,,Outer Richmond,37.77849,-122.49881,Entire home/apt,125,30,168,2020-03-09,3.34,1,5
13095952,"Beautiful, Clean and Cozy Apartment in Nob Hill",72722573,Eamonn,,Nob Hill,37.79489,-122.4103,Entire home/apt,219,30,97,2020-03-14,1.95,1,269
13096400,SF Hotel Studio: Union Square (11),22267033,Jennifer,,Downtown/Civic Center,37.78752,-122.40937,Entire home/apt,249,1,22,2020-02-29,0.45,16,365
13100047,SF Hotel Studio: Union Square (12),22267033,Jennifer,,Downtown/Civic Center,37.78694,-122.40964,Entire home/apt,269,1,18,2019-10-25,0.39,16,365
13112761,Castro room - 1 month or more stay,4463956,John,,Castro/Upper Market,37.76426,-122.42983,Private room,80,14,14,2020-03-15,0.29,2,364
13120626,SFMission District Roof Deck Retreat,72788131,Dan,,Mission,37.75651,-122.40897,Entire home/apt,190,30,2,2019-03-15,0.07,1,309
13127954,"Half Price - Moroccan Suite, Chic San Francisco Home, Views",3617002,Sarah & Pankaj,,Potrero Hill,37.76185,-122.40543,Private room,69,1,316,2020-07-05,6.33,7,27
13128357,"Lotus❤️Breakfast, Parking, New,W/D,Awesome Sunsets",3617002,Sarah & Pankaj,,Potrero Hill,37.76164,-122.40446,Private room,58,1,327,2020-03-12,6.51,7,0
13149975,"Lone Mountain, USF Condo",73356825,Drew,,Inner Richmond,37.77696,-122.45514,Entire home/apt,150,30,51,2018-01-01,1.06,2,0
13153289,Bright 2BR/2BA Castro Condo,2259758,Catherine & Micki,,Noe Valley,37.75642,-122.43945,Entire home/apt,275,3,7,2018-12-25,0.15,3,1
13157125,Gorgeous Private Master Bedroom & Master Bathroom,73456108,David,,Bernal Heights,37.73982,-122.41775,Private room,179,2,54,2018-10-04,1.14,1,0
13169268,The Bartlett QUEEN (7th Floor no Elevator),17042045,The Bartlett,,Downtown/Civic Center,37.78718,-122.4094,Entire home/apt,110,7,139,2020-02-16,2.78,51,0
13186688,"3 Bdr house by Golden Gate park, 20 mins downtown!",15050419,Kate,,Inner Richmond,37.77964,-122.477,Entire home/apt,400,4,9,2019-12-26,0.18,1,0
13190103,Hotel Pac Hgts Queen Free Car ParkC,20850212,Young,,Pacific Heights,37.7971,-122.42428,Private room,121,1,30,2020-06-20,0.60,16,55
13201652,Beautiful Noe Valley Victorian 4 Bedrooms,18151037,Valerie,,Noe Valley,37.75262,-122.4363,Entire home/apt,475,30,21,2019-01-29,0.47,8,279
13204198,Elegant 1x1 w/ Period Details in Mission/Dolores,4430421,Landmark,,Mission,37.75395,-122.42437,Entire home/apt,118,30,2,2018-03-31,0.07,111,179
13219968,Expansive Family-Friendly Home in Noe Valley,25719685,Andrea,,Glen Park,37.74143,-122.42598,Entire home/apt,750,3,12,2019-12-27,0.24,1,0
13220623,Hip Minimalist Flat by the Beach,16010762,Carleen,,Outer Sunset,37.76192,-122.49741,Entire home/apt,175,2,318,2020-07-05,6.70,1,55
13224465,Modern Fisherman's Wharf Condo W/ Amazing Views,55198843,Nikko And Tienlyn,,Russian Hill,37.80602,-122.42084,Entire home/apt,310,7,5,2019-06-18,0.10,1,356
13233167,"Tina's Room by Golden Gate Park (shared 
kitchen)",68432368,Brian,,Inner Sunset,37.76434,-122.46905,Private room,70,30,57,2018-06-02,1.22,3,269
13239272,Bright & Beautiful 3 BR in Fantastic Neighborhood,1099605,Meghan,,Inner Richmond,37.77643,-122.47753,Entire home/apt,500,7,19,2019-12-13,0.40,1,54
13239943,Hotel Pac Hgts 2 Bed Free Car ParkF,20850212,Young,,Marina,37.79757,-122.42565,Private room,131,1,199,2020-06-14,3.98,16,0
13263750,Hotel Pac Hgts 2 Bed Free Car ParkG,20850212,Young,,Pacific Heights,37.79696,-122.42452,Private room,129,1,154,2020-06-17,3.54,16,0
13264163,Great Family Apartment Next To Golden Gate Park!,41190857,James,,Inner Richmond,37.77674,-122.46657,Entire home/apt,245,2,27,2020-07-05,0.55,1,176
13264364,Studio at Donatello Hotel near Union Square,47514427,Jeff,,Downtown/Civic Center,37.78784,-122.41036,Private room,235,2,81,2020-02-06,1.63,36,158
13265498,Hotel Pac Hgts 2 Bed Free Car ParkH,20850212,Young,,Pacific Heights,37.79718,-122.42504,Private room,129,1,72,2020-02-27,1.67,16,0
13273159,Beautifully designed/remodeled 3BD 2BA in NOPA,2564937,Christine,,Haight Ashbury,37.77421,-122.44891,Entire home/apt,600,2,4,2017-08-06,0.08,1,0
13276083,Serene Downtown Condo,1479964,James,,South of Market,37.78801,-122.38969,Hotel room,189,30,1,2017-05-23,0.03,22,165
13284332,Studio at Donatello Hotel near Union Square,47514427,Jeff,,Downtown/Civic Center,37.78784,-122.41036,Private room,235,1,78,2020-02-06,2.04,36,158
13284618,Studio at Donatello Hotel near Union Square,47514427,Jeff,,Downtown/Civic Center,37.78784,-122.41036,Private room,235,1,100,2020-02-27,2.43,36,158
13293285,"Private MiniStudio/UCSF,SFSU,GGPark",64351162,Vlad & Ira,,Outer Sunset,37.75703,-122.48939,Entire home/apt,90,1,266,2020-06-22,5.36,3,0
13312818,NWPT4433-Newly Decorated 1 Bedroom at Embarcadero,6774460,Sylvia,,North Beach,37.80373,-122.40457,Entire home/apt,181,30,0,,,11,365
13313452,"Luxury Home IN THE CITY, large yard, Muni, parking",75245228,Candice,,West of Twin Peaks,37.74571,-122.45691,Entire home/apt,438,3,12,2020-02-20,0.24,1,90
13315077,"Bernal Heights,  King  Bed, 2 mins to Cortland Ave",75262645,Evelyn,,Bernal Heights,37.73964,-122.4112,Private room,65,1,1,2020-05-05,0.47,1,163
13315189,Beautiful apartment with Victorian Charm,906727,Elizabeth,,Inner Richmond,37.78509,-122.47077,Entire home/apt,190,30,20,2018-01-02,0.40,2,0
13318584,Bingo. Private-Modern-Remodeled SF Guest Suite,75307977,Rigo,,Excelsior,37.72511,-122.40716,Entire home/apt,180,2,235,2020-04-03,4.74,1,21
13332858,Luxury Potrero Hill/Dogpatch Condo,1700631,Rob,,Potrero Hill,37.76406,-122.39518,Entire home/apt,250,30,56,2020-04-04,1.17,1,152
13335441,"Peaceful room in Castro Edwardian, with views.",5066857,Ryan,,Castro/Upper Market,37.76288,-122.44186,Private room,150,30,0,,,1,0
13346701,Remodeled Luxury One Bedroom Marina apartment,75633214,Victor,,Marina,37.8042,-122.43622,Entire home/apt,214,30,27,2017-08-27,0.64,1,0
13349338,"Noe Valley Family Home – Views, Garage and Yard",24157036,Angela,,Noe Valley,37.74661,-122.43451,Entire home/apt,335,30,3,2019-08-17,0.08,13,337
13393846,"Hotel 2 bathroom suite for four, free breakfast",47514427,Jeff,,Downtown/Civic Center,37.77864,-122.42226,Private room,195,1,50,2020-03-03,1.02,36,165
13427895,The Matisse Room,75594709,Magdalena,,Excelsior,37.72871,-122.42934,Private room,50,1,78,2020-06-14,1.58,2,40
13430730,Sunny Top-Floor Flat in San Francisco!,13408956,Kurt & Pedro,,Castro/Upper Market,37.76551,-122.44032,Entire home/apt,110,30,21,2020-07-04,0.44,1,328
13443665,Tranquility 2 Bdrm Home Near Transit & SFO,10786181,Deborah,,Ocean View,37.71914,-122.45128,Entire home/apt,130,30,55,2018-10-07,1.13,2,327
13448637,Mosaic House,2516072,Ilse,,Noe Valley,37.75132,-122.42648,Entire home/apt,400,3,17,2019-12-28,1.28,1,1
13464987,"""THE CARROUSEL ROOM"" in the CASTRO--Convenient!",462956,Connie,,Castro/Upper Market,37.76416,-122.43048,Private room,62,1,210,2020-05-29,4.32,1,333
13465756,Private Room in a Cute Apartment—Fun Neighborhood,3584706,Benjamin,,North Beach,37.79849,-122.40699,Private room,85,30,8,2019-12-03,0.26,1,364
13479950,Comfy Room in Sunny Apartment - Great Location!,17531615,David,,Western Addition,37.76995,-122.43226,Private room,80,1,9,2017-05-21,0.19,2,0
13497122,Remodeled Unit w parking in Historic Neighborhood,3981323,Jeff,,West of Twin Peaks,37.73023,-122.45811,Entire home/apt,160,2,116,2020-01-15,2.36,1,179
13516275,In-law Studio Near Ocean Beach with Private Entry,77622485,Damjan,,Outer Sunset,37.75212,-122.49757,Entire home/apt,120,2,58,2019-08-12,1.18,1,0
13530616,Charming Studio by Union Square & Hilton SF!,4430421,Landmark,,Downtown/Civic Center,37.7854,-122.41134,Entire home/apt,79,30,1,2018-10-13,0.05,111,179
13559950,Remodeled Marina retreat with private backyard,45161821,Summer,,Marina,37.80234,-122.43796,Entire home/apt,115,30,4,2019-05-18,0.09,1,335
13561311,Storybook Studio in Russian Hill,1479964,James,,Russian Hill,37.79966,-122.4154,Entire home/apt,145,30,1,2019-06-11,0.08,22,55
13563865,Family friendly 4 bdrm house by Golden Gate Park,78172368,Alina,,Inner Richmond,37.77625,-122.46464,Entire home/apt,895,3,6,2019-08-06,0.12,1,357
13574259,"Relaxing Home with Views, Yard & Chef's Kitchen",30789097,Rachel,,Castro/Upper Market,37.76303,-122.44186,Entire home/apt,495,7,5,2018-05-21,0.11,1,27
13579169,Newly Remodeled Studio Located in the Heart of SF,5014272,Luke And Sue,,Haight Ashbury,37.76119,-122.44685,Entire home/apt,250,30,13,2020-05-04,0.27,2,326
13582817,Luxurious Ghirardelli Square Apartment,76778950,Team Ghirardelli,,Russian Hill,37.80618,-122.42379,Entire home/apt,925,3,10,2019-11-22,0.22,1,88
13585679,Sunny and Modern Apartment in the Mission District,78443561,Cynthia,,Mission,37.75322,-122.41386,Entire home/apt,160,3,162,2020-03-14,3.40,1,349
13591271,Private Spacious Room. Close to Bart,20525640,Art,,Outer Mission,37.72123,-122.44373,Private room,50,30,69,2019-08-17,1.43,2,363
13600947,Cozy private room in quiet & safe neighborhood,35102608,Rabbi Joel & Johni,,Outer Sunset,37.7537,-122.48254,Private room,80,2,119,2020-02-09,2.44,1,127
13603043,"Eco, Tidy & Quiet Designer Suite / Noe Valley",2019781,Shal,,Noe Valley,37.75388,-122.43229,Entire home/apt,265,3,106,2020-02-27,2.16,1,110
13603416,new house level2,78681619,Tom,,Ocean View,37.70836,-122.46167,Entire home/apt,299,2,8,2018-09-28,0.17,2,89
13605661,Cozy Private Room - Close to Bart Station,20525640,Art,,Outer Mission,37.71994,-122.44416,Private room,45,30,78,2020-04-17,1.59,2,269
13618517,LUXURY ✦ SPACIOUS ✦ UPSCALE ✦ 1 BR Downtown Suite,26482762,ResortShare1,,Downtown/Civic Center,37.78898,-122.41278,Hotel room,252,2,79,2019-12-11,1.65,15,334
13625546,Stylish  Garden Apartment,49532950,Audrey,,Mission,37.75564,-122.41142,Entire home/apt,172,2,171,2020-06-28,3.51,1,247
13641058,North Beach Cable Car Flat,33387303,Joseph,,North Beach,37.8022,-122.41268,Entire home/apt,160,3,77,2020-02-16,1.58,1,0
13654134,Pacific Heights Stunning Studio Condo,79305198,Christina,,Pacific Heights,37.79074,-122.43447,Entire home/apt,155,30,15,2020-05-31,0.32,1,334
13669721,Home Away From Home in the Sunnyside,69670960,William,,Outer Mission,37.7331,-122.45106,Entire home/apt,225,3,102,2020-07-05,2.11,1,345
13676473,Family Friendly 2 bd Home by Western Addition,19288568,Raphael,,Western Addition,37.78138,-122.42963,Entire home/apt,300,3,13,2019-07-31,0.27,1,0
13685131,Private Studio with Outdoor Deck,79700074,Marty,,Bernal Heights,37.73654,-122.41582,Private room,115,2,130,2020-02-23,2.69,1,167
13686323,Stay in the  ❤️  of Downtown | 1 BEDROOM SUITE,26482762,ResortShare1,,Downtown/Civic Center,37.78898,-122.41278,Hotel room,252,2,79,2019-10-31,1.67,15,334
13687255,Adorable Victorian in Potrero Hill,32534976,Palmore,,Potrero Hill,37.76032,-122.39444,Entire home/apt,450,4,42,2020-01-16,0.88,5,0
13714899,Noe/Mission Victorian Flat,58762070,Marci,,Mission,37.75363,-122.42404,Entire home/apt,199,30,154,2020-03-29,3.18,2,265
13734123,3BR Home by the Beach w/ Free Parking & Laundry!,4582677,Felix,,Parkside,37.7374,-122.49491,Entire home/apt,299,30,96,2018-02-24,1.96,3,55
13735115,Exquisite Grand Victorian,23195770,Celia,,Western Addition,37.77785,-122.44372,Entire home/apt,1750,2,17,2020-02-28,0.48,2,199
13735664,Serene Japanese-Inspired Retreat with Views & Free Parking,43707666,Linda,,Twin Peaks,37.75167,-122.45212,Private room,188,4,129,2020-02-28,2.66,1,96
13762975,Cozy Apartment near Parks and Mission,4095163,Gordon & Lindsey,,Bernal Heights,37.74618,-122.41452,Entire home/apt,85,30,85,2019-10-27,1.78,1,310
13764695,Family-friendly house in San Francisco hills,1040664,Erin,,West of Twin Peaks,37.73745,-122.45822,Entire home/apt,300,30,1,2019-04-28,0.07,1,0
13769493,"Enjoy space, quiet, views and easy parking",15376205,Simon,,Bayview,37.71656,-122.38993,Private room,99,1,51,2019-08-04,1.05,1,0
13774014,Home SUITE Home,2993432,Lauren,,Bayview,37.73436,-122.40488,Entire home/apt,199,3,199,2020-07-02,4.11,1,32
13784076,My West-Looking Top Room,75594709,Magdalena,,Excelsior,37.72663,-122.42957,Private room,69,1,79,2019-10-25,1.64,2,365
13788581,Chic Apartment with Backyard in Pacific Heights,3495695,Ryan,,Pacific Heights,37.79107,-122.44283,Entire home/apt,225,2,37,2020-01-26,0.76,1,89
13788740,3BR-2B light-filled house 10 min from hip Mission,2259098,H. Thuy,,Excelsior,37.72486,-122.43172,Entire home/apt,195,7,22,2020-01-04,0.56,2,23
13789725,Ocean Beach retreat with spacious deck,3677879,Jennifer,,Outer Sunset,37.75691,-122.50639,Entire home/apt,160,2,217,2020-06-21,5.02,1,236
13796550,Private renovated full floor suite! Close to BART,52252008,Amanda,,Bernal Heights,37.73571,-122.4268,Entire home/apt,180,1,53,2020-03-12,1.14,1,0
13796921,Bright Sunset Studio near Golden Gate Park,390743,Lisa,,Outer Sunset,37.75914,-122.48456,Entire home/apt,80,2,61,2020-03-18,2.48,1,1
13803228,Fab Mid-Century Master Suite,79745762,Troy,,Diamond Heights,37.74608,-122.4444,Private room,140,2,19,2018-03-30,0.41,1,0
13806046,"Nice large room, walk to Golden Gate Park",81226014,Lynn & Ray,,Outer Sunset,37.75849,-122.48789,Private room,100,1,98,2019-11-23,2.75,4,0
13811042,one bedroom in large house,103427,Magalie,,Ocean View,37.7227,-122.47131,Private room,150,30,0,,,1,365
13815533,Sunset Tranquility,10460597,Doug & Trish,,Parkside,37.74405,-122.50323,Entire home/apt,175,2,105,2020-06-09,2.17,1,271
13845578,"Private, quiet, clean, king bed, garden, hot tub",9194713,Lance,,Visitacion Valley,37.71854,-122.40355,Entire home/apt,118,1,282,2020-06-25,5.82,5,8
13857866,Retreat in a Roomy Apartment in Mission Dolores / Castro,858429,Kate,,Castro/Upper Market,37.76166,-122.42943,Entire home/apt,249,1,274,2020-05-25,5.65,1,175
13883766,"SF Union Square, unbeatable location! (1)",22267033,Jennifer,,Downtown/Civic Center,37.78821,-122.41096,Entire home/apt,269,1,6,2019-02-26,0.13,16,365
13884730,Studio hotel suite near Union Square & Nob Hill,70722023,Michael,,Chinatown,37.79056,-122.4071,Entire home/apt,95,2,64,2019-03-22,1.47,55,0
13885609,Luxury Westwood Manor,78610776,Maggie,,West of Twin Peaks,37.72885,-122.45885,Private room,120,30,0,,,1,364
13896608,"SF Union Square, unbeatable location! (2)",22267033,Jennifer,,Downtown/Civic Center,37.78815,-122.41123,Entire home/apt,259,1,17,2020-01-16,0.35,16,365
13899875,Bedroom+Sitting Rm Classic SF Home,56658434,Cheryl,,Inner Richmond,37.77805,-122.47057,Private room,98,5,82,2020-01-15,1.70,3,126
13913555,✦FABULOUS 3 Bedroom Presidential Sleeps 6 Guests✦,26482762,ResortShare1,,Downtown/Civic Center,37.78898,-122.41278,Hotel room,750,3,49,2019-11-22,1.16,15,3
13939822,Large Vict. with one bedroom and two full bths.,880855,Tony,,Western Addition,37.77107,-122.43114,Entire home/apt,125,30,0,,,2,169
13943674,"Union Square, Lower Nob Hill Studio - heart of SF!",82964671,Daryüsch,,Nob Hill,37.78926,-122.41598,Entire home/apt,139,31,14,2017-11-08,0.29,1,363
13973341,"Donatello, King Size Bed, near Moscone",11638127,Dave,,Downtown/Civic Center,37.78722,-122.40969,Private room,219,1,5,2019-11-22,0.11,5,0
13975376,CANTERBURY RESORT - Full Amenities in a 1 Bedroom,26482762,ResortShare1,,Downtown/Civic Center,37.78898,-122.41278,Entire home/apt,252,2,50,2020-01-31,1.10,15,334
13978938,Posh 2 Bedroom Presidential ★ Downtown San Fran,26482762,ResortShare1,,Downtown/Civic Center,37.78898,-122.41278,Hotel room,1080,2,37,2019-12-14,0.78,15,182
13981712,The Heart of Union Square - Downtown San Fran,6795635,Shonelle,,Chinatown,37.79087,-122.40652,Private room,159,1,5,2017-09-27,0.13,1,179
13999742,"New 3BR/2BA - Inner Sunset,  A+ Location",83641324,Silke,,Inner Sunset,37.76256,-122.47003,Entire home/apt,300,3,143,2019-12-08,3.58,1,124
14008953,Unwind in an Edwardian Home near Dolores Park,1374982,Jeff,,Castro/Upper Market,37.75934,-122.42627,Entire home/apt,365,5,8,2019-11-23,0.17,1,0
14029388,Charming Sunny Studio Blocks from Union Square!,4430421,Landmark,,Downtown/Civic Center,37.7846,-122.41157,Entire home/apt,81,30,0,,,111,179
14029901,"Gay-owned, Victorian gem in The Castro",2048437,Lance And Nils,,Castro/Upper Market,37.75742,-122.43741,Private room,97,2,125,2020-03-05,2.68,2,344
14030807,Modern 2 bedroom in SF's charming Castro district,84011857,Preston,,Castro/Upper Market,37.75798,-122.44175,Entire home/apt,329,30,57,2020-06-03,1.21,1,340
14043110,"Spacious Beauty, 3 Beds, Kitchen, Free Parking",84154713,Sean,,Bayview,37.72864,-122.38786,Private room,190,5,277,2020-02-28,5.94,2,50
14049725,Casa de Paz (Entire home),36752,Teresa,,Bayview,37.71923,-122.39598,Entire home/apt,225,30,25,2019-08-30,0.59,1,365
14057062,Garden Bedroom-Bathroom-Kitchenette,11244704,Chip,,Inner Richmond,37.77714,-122.46676,Private room,125,2,75,2020-02-16,1.56,1,360
14058613,Spacious & Modern 1 BR / 1 BA - Central Location!,84370701,Elena &  Marc,,Nob Hill,37.78942,-122.41649,Entire home/apt,110,30,35,2019-10-25,0.73,1,179
14104431,"Homely Neat Safe, Quiet place near UCSF + parking",84919856,Anthony,,Outer Sunset,37.76014,-122.48367,Entire home/apt,100,30,10,2020-03-14,0.30,1,365
14126085,Cute one bedroom in Cole Valley!,10969885,Jane,,Haight Ashbury,37.7666,-122.45108,Entire home/apt,220,30,68,2018-11-30,1.43,1,278
14139656,Spacious Light-Filled Beauty Near Dolores Park,9151990,Roxy,,Mission,37.75939,-122.42117,Entire home/apt,540,2,49,2020-02-16,1.02,3,0
14153586,Small sunny bedroom & more in Inner Richmond Apt,85402267,Monica,,Inner Richmond,37.77449,-122.46522,Private room,46,30,80,2019-08-14,1.68,1,178
14162759,Grand 1880's Victorian 3 Bedrooms,2389112,Victor,,Outer Mission,37.73213,-122.436,Private room,325,1,29,2019-12-27,0.61,2,365
14166343,SANCTUARY IN THE CITY,57571078,Carol,,Excelsior,37.71898,-122.43174,Entire home/apt,149,7,26,2019-11-23,0.56,1,178
14179987,Great apt in the Marina! Full Kitchen & Parking!,85893340,Heidi,,Marina,37.80009,-122.44287,Entire home/apt,169,1,240,2020-07-02,5.02,1,9
14180539,Spacious Private Bedroom & Skylight,547669,Jamie,,Outer Sunset,37.7572,-122.49858,Private room,95,30,3,2019-08-31,0.06,4,365
14189398,Private Bedroom Attached Half Bath,547669,Jamie,,Outer Sunset,37.75891,-122.49691,Private room,110,30,0,,,4,365
14197078,Posh Condo | short walk to Union Square | Gym,26482762,ResortShare1,,Downtown/Civic Center,37.78907,-122.41283,Private room,288,2,53,2020-01-17,1.14,15,334
14203815,Ocean View...Walk to Beach and GGPark!!,86195105,Karen,,Outer Sunset,37.76046,-122.50478,Entire home/apt,295,30,52,2019-08-12,1.11,1,179
14206695,Stylish Nob Hill;  Mid Century Modern; Parking,985427,Meredith,,Nob Hill,37.79107,-122.41131,Entire home/apt,140,30,10,2020-02-16,0.22,1,155
14214684,Modern Noe Valley Luxury - Your Luxe Urban Oasis!,1031942,Rachel,,Noe Valley,37.74991,-122.42875,Entire home/apt,199,30,11,2019-11-03,0.25,2,365
14225205,Hidden Gem in West Soma,2517689,Michelle,,South of Market,37.77397,-122.41482,Entire home/apt,185,30,85,2019-04-23,1.80,1,0
14234871,FiDi Apt near Moscone/Salesforce/buses to SouthBay,86554675,John,,South of Market,37.78076,-122.4079,Entire home/apt,150,30,63,2019-12-01,1.32,1,0
14246713,Modern 2BR | Washer + Dryer | Free WiFi | SOMA,30283594,Global Luxury Suites,,South of Market,37.78153,-122.39861,Entire home/apt,269,30,0,,,16,365
14255278,Central San Francisco Living in a Victorian Townhouse,36140663,Jack,,Inner Richmond,37.77931,-122.46161,Entire home/apt,600,3,25,2019-09-02,0.52,1,0
14265180,Hip Castro area 3 BR with patio,41182469,Steven,,Castro/Upper Market,37.75952,-122.44114,Entire home/apt,350,3,73,2020-02-28,1.54,1,32
14266916,Recharge in Lush Gardens in the Heart of Bernal Heights,36287559,Marie & Laurent,,Bernal Heights,37.73771,-122.4164,Entire home/apt,220,3,176,2020-07-02,3.69,1,322
14268636,Private giant stylish fully furnished room,24091826,Julian,,Excelsior,37.72478,-122.43195,Private room,39,10,150,2020-03-03,3.14,3,0
14282647,Hudson House,7119658,Kelly,,Bayview,37.73978,-122.38595,Entire home/apt,129,5,3,2020-01-20,0.50,1,38
14294502,"Walk, Shop, Eat, Live Noe Valley. BIG! 30+ Days",87281847,Pam,,Noe Valley,37.75135,-122.43737,Entire home/apt,140,30,5,2019-08-17,0.10,1,255
14299097,Modern 4Bd Edwardian Renovated Flat,10162964,Shelley,,Mission,37.75758,-122.42284,Entire home/apt,269,30,8,2020-03-17,0.18,5,198
14314506,"Furn 1 Bdrm 1 Ba Ocean VU, W/D, 3 MO MIN ALL UTIL",20818179,Dave,,Outer Sunset,37.76293,-122.50518,Entire home/apt,100,90,0,,,3,310
14323059,Garden Studio Oasis in NOPA,69455081,Jp,,Western Addition,37.77808,-122.4404,Entire home/apt,199,2,137,2020-02-17,2.88,1,135
14341440,"Heart of Mission - 2 bdrm w bath, baby Victorian",5400272,Pamela,,Mission,37.7527,-122.41152,Private room,165,3,165,2020-03-14,3.50,1,4
14352641,Explore the Castro Area from a Stylish Condo,2307833,Scott,,Castro/Upper Market,37.76622,-122.43067,Entire home/apt,355,30,7,2020-03-13,0.17,1,279
14358722,Guest Room in totally remodeled Mission Victorian,40426550,Kagan,,Outer Mission,37.71099,-122.44813,Private room,75,31,6,2018-07-31,0.13,3,365
14360687,My Castle.,88054748,Dora,,Lakeshore,37.73412,-122.47902,Entire home/apt,295,30,26,2017-10-05,0.56,2,341
14374783,Spectacular Flat by Ocean Beach- 30 day minimum,49499644,Denise,,Seacliff,37.78009,-122.50854,Entire home/apt,150,30,4,2019-11-22,0.09,1,339
