id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2611820,Prime Mission 2 Bedrm MCM Decor 4 Blocks to BART,101521,Red,,Mission,37.75932,-122.42121,Entire home/apt,290,4,20,2020-02-29,0.27,1,89
2614717,"Sunset Oasis, near the Ocean & Golden Gate Park",13389740,Sonia,,Outer Sunset,37.75457,-122.48331,Private room,98,2,109,2020-02-29,1.49,1,88
2620371,Prime Location  1 Bedroom Apartment,216682,Jay,,Pacific Heights,37.79398,-122.42506,Entire home/apt,140,30,14,2020-03-10,0.19,9,335
2636716,Studio Apt- Close to Everything,4437415,Mario,,Pacific Heights,37.7937,-122.42497,Entire home/apt,140,30,21,2017-10-11,0.42,1,0
2645189,Sunny 1BR Victorian Flat 30+ Day Stays,6339469,Paul,,Potrero Hill,37.75673,-122.40304,Entire home/apt,195,30,22,2019-05-25,0.31,1,365
2657854,HISTORIC NORTH BEACH VIEW STUDIO,1642684,Tom,,North Beach,37.80229,-122.40513,Entire home/apt,110,30,6,2018-12-01,0.09,1,273
2658295,The Donatello Hotel (Union Square),13309461,Tara,,Downtown/Civic Center,37.79004,-122.40921,Private room,299,1,18,2019-11-22,0.25,1,5
2677273,unique private getaway apartment,13707610,Roy And Patti,,Inner Richmond,37.78612,-122.47743,Entire home/apt,180,2,144,2020-03-21,2.00,1,319
2677288,"Edwardian flat, heart of the Castro",11233014,James,,Castro/Upper Market,37.76161,-122.4324,Private room,99,1,365,2020-02-16,5.07,1,331
2683409,"Big, Bright & Central 2BR! GGP, GGB & Lands End!",3393526,Vaughn,,Outer Richmond,37.77506,-122.48751,Entire home/apt,545,2,45,2020-03-09,0.63,2,12
2683857,Lovely S.F. Home Perfect for Family,224012,Karyn,,Outer Richmond,37.77557,-122.49331,Entire home/apt,280,4,32,2019-08-12,0.46,1,0
2702606,Murphy bed in startup office,13830783,David,,South of Market,37.7766,-122.39674,Entire home/apt,194,30,0,,,1,365
2710372,Spacious 2bd w/ Work Space in Cow Hollow (Union),13832870,International,,Marina,37.7959,-122.43754,Entire home/apt,168,30,11,2016-05-08,0.18,26,365
2723005,"Awesome Location, Great for Business Travelers",9878850,Peggy,,Russian Hill,37.79863,-122.42055,Entire home/apt,920,3,47,2020-01-16,0.69,1,0
2736358,Garden Retreat steps from Haight St,8638224,Sara,,Haight Ashbury,37.76746,-122.44483,Entire home/apt,185,2,313,2020-03-19,4.35,1,233
2737894,Queen Bed + bonus Twin Bunk @Heart of the Castro,1841207,Geoff,,Castro/Upper Market,37.75969,-122.43524,Private room,80,2,47,2020-02-17,0.66,5,237
2738331,1 bdrm Haight Ashbury apt w/ garden 30 to 90 days,14011603,Flip,,Haight Ashbury,37.76918,-122.45,Entire home/apt,99,30,124,2019-12-31,1.78,1,213
2739477,Home in the Castro,1783772,Brian,,Castro/Upper Market,37.75639,-122.43384,Entire home/apt,425,2,190,2020-02-16,2.65,1,125
2742151,Spacious 2BR 1BA in SHARED House,7131736,Stacie,,Western Addition,37.77803,-122.44308,Entire home/apt,240,3,105,2020-02-24,1.47,1,281
2747383,Beach House 2BD 1 Bath,12449463,Brian,,Outer Sunset,37.7587,-122.50819,Entire home/apt,295,2,154,2020-03-15,2.12,1,315
2770268,Bedroom in quiet Potrero Hill 1,11797781,Raman,,Potrero Hill,37.75983,-122.3966,Private room,100,2,218,2020-03-08,2.99,2,316
2770561,Bedroom in quiet Potrero Hill 2,11797781,Raman,,Potrero Hill,37.75726,-122.39371,Private room,80,2,161,2020-03-07,2.22,2,314
2771688,2BR Central Mission Quiet & Safe BART/24TH,14168367,Marc,,Mission,37.75135,-122.41766,Entire home/apt,110,30,143,2019-11-17,1.97,1,179
2784888,Quiet One-Bedroom with Garden View,14245663,Daniel,,Castro/Upper Market,37.76201,-122.4448,Entire home/apt,125,30,0,,,1,173
2790637,"Modern Apt, Downtown/Baybridge view,BBQ, Easy park",14273047,Dai,,Potrero Hill,37.76083,-122.40264,Entire home/apt,270,5,53,2020-03-07,0.74,2,254
2802418,Comfortable room,13923854,Gina,,Outer Richmond,37.77347,-122.49901,Private room,109,2,292,2020-03-01,4.04,1,344
2802480,Marina Modern 2BR (30 day min),14333760,Alessandra,,Marina,37.79999,-122.4443,Entire home/apt,229,30,38,2019-08-19,0.53,1,328
2804417,Luxury Penthouse South Beach / SoMa Condo with Gym,9113472,Michael,,South of Market,37.77947,-122.3971,Entire home/apt,250,30,17,2020-03-15,0.26,3,364
2816626,Beautiful Victorian,6310896,Jenny,,Haight Ashbury,37.76836,-122.44812,Entire home/apt,350,3,12,2019-11-21,0.17,1,186
2823227,"Sunny, Artsy Mission Retreat",14442698,Lee,,Mission,37.75327,-122.40636,Entire home/apt,195,30,36,2019-08-17,0.70,1,355
2824612,Central & Walkable: GREAT LOCATION!,14450011,Carolyn,,Castro/Upper Market,37.76467,-122.43132,Entire home/apt,275,31,1,2019-12-20,0.27,1,54
2825966,Cole Central Studio!,81592,John,,Haight Ashbury,37.76465,-122.44848,Entire home/apt,169,30,87,2019-08-28,1.27,1,365
2890120,Beautiful sunny Victorian home for 4 with yard,899994,Jim,,Bernal Heights,37.74245,-122.42093,Entire home/apt,275,1,37,2019-12-28,0.52,1,0
2893920,Quiet private room on Telegraph Hill - North Beach,3965434,Greg,,North Beach,37.80204,-122.40887,Private room,222,75,12,2016-10-07,0.17,1,87
2925557,Newly Remodeled Victorian Beauty,2475480,Arthur,,Western Addition,37.77156,-122.43637,Entire home/apt,300,30,52,2019-02-04,0.73,5,219
2926901,Lovely Union Sq. Timeshare/Hotel,6346492,Dana,,Downtown/Civic Center,37.78839,-122.40945,Private room,179,2,44,2017-01-24,0.61,29,0
2933105,Well-Lit Room In The Heart of SF - Near ALL,11392498,Michelle,,Castro/Upper Market,37.76912,-122.43199,Private room,110,2,174,2020-02-28,2.43,1,89
2933899,Nice SF Hotel/Timeshare (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.7889,-122.41098,Private room,180,1,24,2016-09-30,0.33,29,0
2935400,Furnished Studio in Nob Hill incl. Util/WiFi/Cable,9965793,The Twist,,Nob Hill,37.79102,-122.40921,Entire home/apt,97,30,7,2019-11-01,0.11,8,98
2937902,Stellar Hotel/Timeshare (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.78846,-122.41055,Private room,180,1,18,2016-09-23,0.26,29,0
2939849,Sublet in a great neighborhood!,3379945,Elena,,Castro/Upper Market,37.7603,-122.43873,Private room,89,30,19,2019-12-27,0.28,3,284
2942149,Lisbon Heights with a View,4030726,Michael,,Excelsior,37.71799,-122.43635,Entire home/apt,400,3,103,2020-02-25,1.58,3,337
2943327,Outstanding Hotel/TS (Union Square),6346492,Dana,,Downtown/Civic Center,37.78878,-122.41148,Private room,180,1,19,2016-09-22,0.26,29,0
2944843,NICE Bedroom w/Private BATH 2 Beds & FREE PARKING,15035145,Janaf,,Outer Sunset,37.75488,-122.49496,Private room,90,1,482,2020-03-04,6.69,1,161
2949071,2 BR  Ground-Level Apt w/ Garden,15054557,Matt,,Inner Richmond,37.78575,-122.47082,Entire home/apt,150,30,4,2018-03-03,0.06,1,270
2950592,3 Bed/2 Bath Serene Home with Parking,243725,Alex,,Twin Peaks,37.75354,-122.45233,Entire home/apt,450,4,37,2019-12-14,1.49,1,5
2956406,Inlaw room w private bath - for 2,15089647,Simon,,Outer Sunset,37.75794,-122.48954,Private room,110,3,456,2020-02-28,6.33,2,352
2959323,Fantastic Hotel/TS (Union Square),6346492,Dana,,Downtown/Civic Center,37.788,-122.41146,Private room,180,1,10,2017-10-25,0.14,29,0
2960229,Excellent Hotel/TS (Union Square),6346492,Dana,,Downtown/Civic Center,37.78887,-122.40919,Private room,180,1,24,2017-10-16,0.36,29,0
2965433,Center North Beach w/stunning views,15068891,Sharon,,Russian Hill,37.80017,-122.41243,Entire home/apt,293,5,55,2019-08-17,0.77,1,32
2968738,"City Views, Rejuvenation & Easy Parking at a Stylish Oasis",140461,Joshua,,Twin Peaks,37.75786,-122.44652,Entire home/apt,800,2,92,2020-01-17,1.30,2,54
2970161,"Great 2BR 2BA Dogpatch King Bed, Roofdeck, Patio,",13321915,Ben,,Potrero Hill,37.76062,-122.39057,Entire home/apt,287,14,0,,,1,0
2970253,Hillside Bernal Apartment w/ Easy Street Parking,3400909,Brett,,Bernal Heights,37.74369,-122.4088,Entire home/apt,125,30,5,2018-12-19,0.21,1,168
2980184,At Home in the Sunset,699508,Fred,,Outer Sunset,37.75174,-122.47723,Entire home/apt,250,30,5,2016-07-22,0.07,1,358
2980416,Furnished Bright Room Upstairs - Single Occupency,4191595,Laura & Larry,,Bernal Heights,37.73303,-122.4258,Private room,35,30,13,2020-02-22,0.19,5,141
2984463,Large room with private full bath. Welcome to SF!,15221926,Howard,,Bernal Heights,37.74753,-122.42129,Private room,145,1,333,2020-03-10,4.73,1,360
2994606,Newly Remodeled Studio Apartment,14848396,Amy And Ben,,Excelsior,37.71938,-122.43244,Private room,99,1,13,2020-03-03,1.55,2,46
3013427,San Francisco: City of Love,15357373,Ding,,Western Addition,37.77917,-122.44627,Private room,150,30,69,2020-02-29,0.96,4,90
3013520,small studio in a grate location ,3509116,Monty,,Inner Richmond,37.78031,-122.451,Entire home/apt,55,30,26,2019-09-09,0.37,2,228
3015450,"Quite with private entrance,free parking/breakfast",10374153,Inna,,Lakeshore,37.73351,-122.48691,Private room,87,2,223,2020-02-29,4.35,1,311
3028924,Private room & private bath in a charming SF home,431215,Rahul,,Mission,37.7637,-122.41004,Private room,125,3,28,2019-11-22,0.61,1,0
3029597,"Private & Quiet Room w/ Shared Bath, near Marina",930744,Alison,,Marina,37.79812,-122.43654,Private room,99,1,206,2020-02-27,3.25,4,90
3030653,Cozy Mission Studio,15436573,Lindsay,,Mission,37.7671,-122.42415,Entire home/apt,140,2,464,2020-03-15,6.46,1,120
3042811,Quaint 1-BR Victorian in Lower Haight/Hayes Valley,9708248,Andy,,Western Addition,37.7708,-122.42713,Entire home/apt,200,3,34,2020-02-17,0.50,1,0
3043102,"Cute & Bright & Near Ocean Beach, Close to Downtown Transportation",1206996,Jed,,Outer Sunset,37.76283,-122.5075,Entire home/apt,130,30,106,2019-12-01,1.48,1,2
3068285,Fully Private Remodeled Sleek Studio in SOMA,13832870,International,,South of Market,37.78287,-122.39958,Entire home/apt,96,30,1,2019-08-22,0.13,26,341
3073038,Bright Castro Room: Great Location,2259758,Catherine & Micki,,Castro/Upper Market,37.75839,-122.44084,Private room,145,3,88,2019-09-21,1.26,3,85
3073393,Sunny Modern Mission Flat w/ 3 BDs,7341265,Steven,,Mission,37.76259,-122.42464,Entire home/apt,405,31,182,2020-01-01,2.60,1,89
3079665,"Modern, Spacious, Prime Location ☃",2238981,Lenza,,Mission,37.76058,-122.42541,Private room,145,30,36,2017-10-12,0.50,4,179
3079929,Centrally Located Two Bedroom Victorian Smart Home,15673074,Brian,,Mission,37.77048,-122.42387,Entire home/apt,375,3,40,2020-01-16,0.67,2,176
3081324,"Spacious, Vibrant Top Floor Home Filled with Art",15679486,Carrie,,Glen Park,37.73389,-122.4324,Entire home/apt,450,3,142,2020-03-06,2.01,1,265
3081560,"Spacious, modern, Victorian Suite",15680647,Amy,,Mission,37.75394,-122.42226,Private room,165,2,201,2020-03-09,3.00,1,349
3082327,Inlaw room w private bath - for 1,15089647,Simon,,Outer Sunset,37.75677,-122.48891,Private room,90,3,397,2020-02-17,5.54,2,354
3084671,Peace in the Heart of the Mission,858971,Blyth,,Mission,37.75946,-122.42151,Entire home/apt,295,3,6,2017-10-14,0.08,1,0
3093070,Two Rooms in SF House with Magical Garden & Views!,3608449,Jeannie (And Skate),,Bernal Heights,37.74356,-122.4094,Private room,289,2,23,2020-01-14,0.60,4,344
3093543,Studio with own entrance and garden views.,15732960,Massimo & Mary,,Presidio,37.81031,-122.47642,Private room,120,30,249,2020-01-19,3.48,1,277
3102139,Modern Home in Castro,6737179,Lyssa,,Castro/Upper Market,37.75889,-122.43227,Entire home/apt,650,3,14,2020-01-17,0.64,1,0
3105361,Beautiful Condo in the Heart of SF,15396421,Breedeen,,Noe Valley,37.75229,-122.43125,Entire home/apt,275,3,52,2020-01-03,0.74,1,25
3105998,Stay in a historic apt in the heart of the Mission,1456262,Justin,,Mission,37.75229,-122.41593,Entire home/apt,225,4,23,2019-08-11,0.32,2,0
3112427,Star Studio in the Outer Sunset,15816020,Christina & Matthew,,Outer Sunset,37.75927,-122.50469,Entire home/apt,125,2,184,2020-03-13,2.62,1,258
3114387,4 Bedrooms 2BA near Golden Gate Park & Transit,14482816,Julie,,Outer Sunset,37.76185,-122.48646,Entire home/apt,200,30,102,2018-12-22,1.43,2,218
3115424,Sunny Apartment in Hayes Valley,5376811,Emily,,Western Addition,37.779,-122.42438,Entire home/apt,250,30,15,2019-10-31,0.21,1,290
3116428,Sunny/stylish/central/quiet SF 2BR,2436652,Krzysztof,,Castro/Upper Market,37.76788,-122.43608,Entire home/apt,200,4,22,2019-01-10,0.31,1,0
3116974,Amazing Location with Breathtaking Bay Views,1445283,Carrie,,Russian Hill,37.7982,-122.41183,Entire home/apt,185,30,116,2020-01-20,1.66,1,200
3122882,Friendly Inviting Room in NOPA,10354038,Kara,,Haight Ashbury,37.77493,-122.44547,Private room,140,2,162,2020-02-29,2.27,1,172
3123536,Charming & peaceful home with garden and views,15865385,Lanalee,,Bernal Heights,37.74394,-122.4075,Entire home/apt,275,2,121,2020-03-14,1.70,1,74
3124541,Private Bath & Private Entry + Large Bedroom,694440,Yuca,,Castro/Upper Market,37.76272,-122.44354,Private room,145,2,314,2020-03-09,4.41,2,240
3133266,Stylish Apartment near Historic Haight Ashbury,837274,Tina And Jay,,Haight Ashbury,37.76875,-122.4489,Entire home/apt,270,30,61,2019-12-15,0.87,2,235
3140113,Beautiful chic modern home with fun backyard oasis,15402542,Jeni,,Outer Mission,37.73023,-122.44627,Entire home/apt,195,2,1,2019-01-02,0.06,1,0
3157463,Stylish Edwardian Family Home,3924145,Deborah,,Outer Richmond,37.78611,-122.48234,Entire home/apt,400,7,21,2020-01-04,0.30,1,262
3157541,Private room & bath in sunny Castro,14765200,Mishi,,Castro/Upper Market,37.7595,-122.43877,Private room,125,2,171,2020-03-13,2.42,1,337
3168359,Charming & Private Ideal location,16071511,Jamie,,Seacliff,37.77932,-122.50964,Entire home/apt,139,3,303,2020-03-15,4.43,2,145
3175769,3BR/2BA Luxury Condo w/Great Views!,16103943,Jeff,,Marina,37.7969,-122.44403,Entire home/apt,450,30,5,2016-01-13,0.07,1,281
3176619,Luxe Apartment in Victorian Home with Rooftop Deck,16108021,Kiki,,Russian Hill,37.79941,-122.41507,Entire home/apt,750,7,20,2020-01-20,0.34,1,355
3182798,Motor Yacht Grand Banks 42 - Pier 39 San Francisco,4966974,Edward,,North Beach,37.80738,-122.40944,Entire home/apt,208,2,121,2020-03-04,1.71,2,179
3183280,Spacious double story modern loft with city view,16139391,Aruna,,South of Market,37.77631,-122.39506,Entire home/apt,375,30,36,2019-08-24,0.52,1,87
3200431,City of San Francisco: City of Love,15357373,Ding,,Western Addition,37.77703,-122.44541,Private room,500,30,14,2018-05-20,0.20,4,364
3201044,Stylish & Contemporary ,16222607,Alvaro,,Twin Peaks,37.74679,-122.44762,Entire home/apt,599,2,35,2020-02-26,0.50,3,365
3205059,Modern suite with private entrance,417666,Vera,,Potrero Hill,37.7605,-122.39355,Entire home/apt,145,30,105,2020-02-09,1.53,1,53
3218306,Modern Room near Castro with Views,140461,Joshua,,Castro/Upper Market,37.75902,-122.44409,Private room,126,2,216,2020-02-28,3.07,2,54
3221082,Garden Apartment in Sunny Glen Park,3151325,Andrea,,Outer Mission,37.73172,-122.44108,Entire home/apt,279,1,80,2019-04-13,1.14,2,0
3225725,3 ROOM PENTHOUSE VIEWS SHARED BATH,13815355,Nica,,Potrero Hill,37.75356,-122.40045,Entire home/apt,97,30,12,2019-04-02,0.17,3,365
3230459,Garden Studio Apartment,16402896,Alison,,Noe Valley,37.74247,-122.42499,Entire home/apt,145,3,152,2020-03-08,2.16,1,326
3240016,Great Duboce Park Garden Apartment (Downstairs),13973946,Sandra,,Haight Ashbury,37.76947,-122.4377,Entire home/apt,120,30,167,2020-01-16,2.37,1,355
3246879,Brand New 1 Bedroom in Hayes Valley,1257432,San Francisco Life,,Western Addition,37.77077,-122.4261,Entire home/apt,138,30,2,2020-01-13,0.19,26,335
3250486,Private Room in a Mission District Garden Apartment,3761768,Christian,,Mission,37.76449,-122.42459,Private room,155,6,85,2020-03-07,1.20,2,37
3250833,"Views, Roof Deck, Balcony, Pkg, Wine Cheese & Bkft",16443439,Joy,,Russian Hill,37.80626,-122.42386,Private room,689,1,0,,,1,104
3256704,"Contemporary Flair, Castro, Noe ,Parking",16149825,Patricia,,Castro/Upper Market,37.75781,-122.43712,Entire home/apt,263,30,16,2015-04-01,0.23,1,280
3257886,Golden Gate Park & Beach Getaway!,15336469,Kathy And Matt,,Outer Sunset,37.76391,-122.49779,Entire home/apt,160,1,534,2020-03-14,7.57,1,188
3257979,private room with private bath,16476062,Robert,,Parkside,37.74844,-122.46958,Private room,53,2,265,2020-03-11,3.75,1,239
3261876,Great Room in the Heart of SF,3371679,Josh,,South of Market,37.77625,-122.40867,Private room,129,3,142,2020-02-28,2.04,3,320
3262216,"Lovingly remodeled Edwardian, convenient location",6951329,Katie,,Outer Mission,37.73154,-122.43515,Entire home/apt,360,3,10,2020-03-14,0.14,1,0
3263219,Sunny Bernal home w/ deck + garden,4346065,Greg,,Bernal Heights,37.7351,-122.42141,Entire home/apt,275,3,29,2019-08-16,0.41,2,14
3271517,Private guest suite and bathroom,16388308,Cort,,Western Addition,37.77081,-122.43018,Private room,125,3,228,2020-03-17,3.22,1,274
3280443,Fabulous 1BR in Pacific Heights,5786376,Catherine,,Pacific Heights,37.79595,-122.42412,Entire home/apt,450,4,6,2018-10-26,0.18,1,0
3290739,"Queen Bdrm w/ Pvt Bath, near Marina,walk everywher",930744,Alison,,Marina,37.79812,-122.43654,Private room,119,1,353,2020-03-09,5.05,4,90
3292643,Beach front home with ocean views,12268016,Michelle,,Outer Sunset,37.7569,-122.5088,Entire home/apt,245,3,24,2019-12-01,0.41,1,97
3309722,"Private Studio, Decks, 360 Views!",5459289,Cliff,,Glen Park,37.73881,-122.42521,Entire home/apt,200,2,380,2020-02-21,5.56,1,25
3311711,Mission Bedroom w/ Private bath,16722899,Rye,,Mission,37.76879,-122.41743,Private room,120,2,403,2020-02-27,5.70,1,38
3312490,Lovely and Well-Located 1BD Apt.,14950298,Maria,,Outer Sunset,37.76256,-122.47784,Entire home/apt,155,3,111,2020-01-29,1.58,2,21
3319159,-Sunny Castro Flat.,9632192,Lynn,,Castro/Upper Market,37.76528,-122.42953,Entire home/apt,110,30,23,2019-10-07,0.36,11,365
3319447,Cozy garden unit near GG Park/UCSF,5034081,Anna,,Golden Gate Park,37.76652,-122.45601,Entire home/apt,170,2,241,2020-03-19,3.42,1,298
3324760,NOPA sunny flat,16785840,Patty,,Western Addition,37.77878,-122.44054,Entire home/apt,170,21,5,2017-08-15,0.07,1,118
3325741,Spacious Private Suite --walk to Castro and Noe,6777297,Robert And Juan Carlos,,Noe Valley,37.75525,-122.43995,Private room,119,1,536,2020-03-12,7.72,1,88
3326640,Sunny 2.5-bedroom near Valencia,5929484,Wisam,,Mission,37.75097,-122.42236,Entire home/apt,250,14,4,2018-09-18,0.06,3,158
3333870,Cole Valley Smart and Stylish En Suite,16831526,Nancy,,Haight Ashbury,37.76351,-122.44584,Private room,150,3,200,2020-03-08,2.83,1,311
3333937,Nob Hill 1 Bedroom,1257432,San Francisco Life,,Nob Hill,37.79117,-122.41426,Entire home/apt,131,30,8,2018-05-23,0.12,26,365
3343629,Collingwood Surprise,127367,Annette,,Castro/Upper Market,37.75721,-122.43732,Entire home/apt,217,30,5,2018-10-31,0.08,18,365
3344631,Mission 2 Bdrm 1890 Victorian Quiet & Lovely St,15726799,Marc & Kyle,,Mission,37.75153,-122.41782,Entire home/apt,130,30,135,2019-08-10,1.91,2,126
3354004,1 Bedroom North Beach SF,12265488,Pete,,Nob Hill,37.79577,-122.41141,Private room,67,30,35,2019-06-29,0.59,1,283
3355334,Industrial chic in the heart of San Francisco,6680334,João,,South of Market,37.77619,-122.41407,Private room,150,1,37,2020-02-06,0.91,3,17
3376512,Modern 2BD Delight on Bernal Hill,12514131,Jennifer,,Bernal Heights,37.74172,-122.41107,Entire home/apt,250,3,47,2020-03-12,0.67,1,66
3376895,Awesome n cute  Bernal/ Mission rm  1 or 2 people,5136538,Blu Patti,,Bernal Heights,37.73631,-122.42235,Private room,79,1,276,2020-03-19,3.93,2,241
3377936,"Big, Bold, Art Curated Mcm Lifestyle Flat Great Location",17041128,Michelle,,Mission,37.74911,-122.41115,Entire home/apt,155,30,30,2020-01-26,0.49,1,0
3384413,Heart of the Mission - Modern 2BD,17074573,Sarah,,Mission,37.76011,-122.41853,Entire home/apt,327,2,89,2019-10-21,1.30,1,3
3385880,Kid-Friendly Amazing Location,14847683,Milo,,Mission,37.76952,-122.42289,Entire home/apt,375,2,14,2019-04-26,0.20,1,0
3391368,Magic Mission Garden Studio ,17110263,Kat,,Mission,37.75482,-122.40498,Entire home/apt,125,4,145,2020-03-12,2.11,1,86
3395051,"NOE VALLEY -  VIEWS, DECK, FIREPLACE, GARDEN",17109298,Francis,,Glen Park,37.74168,-122.43061,Entire home/apt,900,3,8,2019-11-22,0.12,1,0
3415171,Charming 1bd in Prime North Beach,7425174,Mark,,North Beach,37.80194,-122.40502,Entire home/apt,115,30,84,2018-09-30,1.20,1,365
3416013,Amazing Views. Close to Chase Center & Mission Bay,6884446,Emily,,Potrero Hill,37.75091,-122.39629,Private room,133,1,365,2020-03-07,5.27,2,177
3419211,"Exquisite 2-bdrm, top-floor flat in Mission",1916835,Jennifer,,Mission,37.74867,-122.42139,Entire home/apt,170,5,4,2019-07-03,0.06,1,304
3433930,Float above San Francisco,10622206,Paul,,Diamond Heights,37.74699,-122.44156,Private room,96,4,206,2019-11-14,2.96,1,0
3441517,Charming Bright Garden Studio,17343648,Judith,,West of Twin Peaks,37.74333,-122.45074,Entire home/apt,150,3,160,2020-02-17,3.14,1,327
3441949,"Sophisticated, clean flat in Historic District -",17173987,Marsha,,Russian Hill,37.79699,-122.41601,Entire home/apt,238,7,44,2020-03-05,0.96,1,11
3442439,Spacious Bernal Heights In-law with private entry.,17349647,Candace And Joshua,,Bernal Heights,37.73675,-122.42181,Entire home/apt,100,2,185,2020-03-12,6.98,1,85
3475515,Beautiful 2BR on Union St/Marina,13832870,International,,Marina,37.7964,-122.43559,Entire home/apt,170,30,4,2019-08-24,0.06,26,365
3476601,Pac Heights full 1 bd/1ba  with parking,13832870,International,,Pacific Heights,37.79088,-122.42708,Entire home/apt,148,30,2,2019-03-17,0.03,26,365
3479568,Spacious Upper Haight Condo,167143,Jessie,,Haight Ashbury,37.77022,-122.44939,Entire home/apt,375,3,26,2019-10-15,0.57,2,0
3482655,Beautiful entire apt in great neighborhood / views,14932001,Eli,,Mission,37.75804,-122.42462,Entire home/apt,155,30,40,2020-01-10,0.58,1,160
3505185,-Great San Francisco apartment,9632192,Lynn,,Castro/Upper Market,37.76447,-122.43,Entire home/apt,110,30,18,2016-08-23,0.26,11,364
3519611,"Simply the City's Best Location, live like a local",17721826,Manuel R,,Marina,37.80117,-122.44135,Entire home/apt,595,4,28,2020-01-04,0.41,1,41
3520817,Luxurious Home With Expansive Views,13754306,Randy,,Castro/Upper Market,37.75807,-122.42846,Entire home/apt,850,30,40,2016-08-08,0.58,1,365
3522990,"Wonderful, Relaxing House with Fabulous Sunny Garden",17742173,Nicola,,Potrero Hill,37.75466,-122.40173,Entire home/apt,425,1,32,2019-11-21,0.55,2,13
3532347,Spacious house like empire,13832870,International,,Pacific Heights,37.79033,-122.42707,Entire home/apt,292,30,2,2015-04-27,0.03,26,364
3534282,Valencia Corridor - Master Bedroom,1393654,Gary,,Mission,37.76206,-122.42201,Private room,119,3,136,2020-03-12,1.96,1,90
3549398,Stunning SF Bay View in The Castro,17827693,Michael,,Castro/Upper Market,37.75644,-122.4408,Private room,99,1,449,2020-03-20,6.47,1,298
3563261,Charming Noe Valley Flat w/ Terrace,9699999,Will,,Noe Valley,37.75374,-122.42679,Entire home/apt,185,30,59,2019-07-16,0.86,1,365
3571735,Nice Quiet Furnished Room Upstairs,4191595,Laura & Larry,,Bernal Heights,37.7364,-122.42402,Private room,35,30,18,2020-03-01,0.29,5,204
3591813,"Stylish, large 2bd by Alamo Square",18094294,Nicole,,Western Addition,37.77445,-122.43729,Entire home/apt,300,30,21,2019-05-10,0.31,1,250
3612236,BARTLETT QUEEN(5th Floor No Elevtor),17042045,The Bartlett,,Downtown/Civic Center,37.78617,-122.40843,Private room,110,1,139,2020-03-13,2.00,48,31
3613500,Stylish & Contemporary 2br Flat,16222607,Alvaro,,Twin Peaks,37.74711,-122.44678,Private room,425,3,2,2019-03-23,0.13,3,365
3630122,"Heartfelt Space, Great Noe Location",2544554,Joel,,Noe Valley,37.75161,-122.4301,Entire home/apt,675,5,4,2018-08-18,0.12,1,216
3655811,Furnished 1 Bedroom in the Best Location,13832870,International,,Russian Hill,37.79851,-122.42066,Entire home/apt,148,30,9,2017-06-07,0.13,26,365
3656251,Big Cozy room w/ view in awesome Bernal/Mission,5136538,Blu Patti,,Bernal Heights,37.73759,-122.42299,Private room,72,1,168,2020-03-09,2.44,2,249
3664261,Private 2BR in Heart of SF,2555455,Max,,Castro/Upper Market,37.7654,-122.43743,Entire home/apt,229,2,224,2020-03-20,3.51,1,83
3664693,Bohemian downtown SF studio apt,6572943,Belle,,Downtown/Civic Center,37.78878,-122.41197,Entire home/apt,86,30,26,2018-10-15,0.38,1,249
3672198,Bright 1-bedroom with great views,10839658,Manu,,Pacific Heights,37.79753,-122.42392,Entire home/apt,180,30,119,2020-03-17,1.72,1,309
3697738,Luxe Remodeled Victorian Home in Cole Valley,837274,Tina And Jay,,Haight Ashbury,37.7677,-122.44893,Entire home/apt,270,30,11,2020-01-20,0.20,2,273
3712976,"Quiet, Elegant, Everything You Need",1518236,Regina,,Glen Park,37.73836,-122.42705,Entire home/apt,178,30,28,2019-12-19,0.41,1,251
3716504,Very Clean-The Buddha Rm 1906 Victorian Bike Incl,4843181,Nancy,,Mission,37.74914,-122.41878,Private room,95,5,152,2020-03-15,2.20,3,365
3718865,Lovely Garden Apt with Free Parking,2348306,Katie,,Excelsior,37.71954,-122.42684,Entire home/apt,117,4,185,2019-03-15,2.68,1,0
3719923,The Gold Room & Santa Marie in SF,6081814,Nancy,,Glen Park,37.74152,-122.42617,Private room,75,3,14,2020-01-08,0.20,2,333
3720392,Golden Gate Park Orange Studio UCSF w private entr,5020218,Kelly,,Inner Sunset,37.76099,-122.46521,Entire home/apt,141,3,312,2020-03-17,4.56,2,61
3721927,Upscale Golden Gate Park Master Studio with Private Entrance,5020218,Kelly,,Inner Sunset,37.75927,-122.46311,Entire home/apt,199,5,328,2020-03-14,4.74,2,48
3727061,Beautiful 3 bedroom apartment,6334749,Tim,,Mission,37.75511,-122.41515,Entire home/apt,425,30,122,2018-04-11,1.76,2,365
3743219,"Noe Valley Flat, Spacious and Sunny",19145158,Meleah,,Noe Valley,37.75091,-122.43731,Entire home/apt,130,30,4,2019-06-30,0.10,1,365
3757966,Cozy Quiet Gorgeous Cole Valley Apt,17088398,Margaret,,Haight Ashbury,37.76223,-122.44967,Entire home/apt,200,30,35,2020-02-03,0.51,1,220
